STUDY,BIOENTITY,PROPERTY_TYPE,PROPERTY_VALUE,SEMANTIC_TAG,ANNOTATOR,ANNOTATION_DATE
,ukbiobank_1219,disease,Hodgkin's disease,http://www.ebi.ac.uk/efo/EFO_0000183,efo,26/04/2019 00:00
,ukbiobank_1220,disease,Follicular [nodular] non-Hodgkin's lymphoma,http://www.ebi.ac.uk/efo/EFO_1000211,efo,26/04/2019 00:00
,ukbiobank_1221,disease,Multiple myeloma and malignant plasma cell neoplasms,http://www.ebi.ac.uk/efo/EFO_0001378,efo,26/04/2019 00:00
,ukbiobank_1222,disease,Lymphoid leukaemia,http://www.ebi.ac.uk/efo/EFO_0004289,efo,26/04/2019 00:00
,ukbiobank_1223,disease,Myeloid leukaemia,http://www.ebi.ac.uk/efo/EFO_0000222,efo,26/04/2019 00:00
,ukbiobank_1224,disease,Fracture of shoulder and upper arm,http://www.ebi.ac.uk/efo/EFO_0003931,efo,26/04/2019 00:00
,ukbiobank_1225,measurement,Elevated blood glucose level,http://www.ebi.ac.uk/efo/EFO_0004468,efo,26/04/2019 00:00
,ukbiobank_1226,disease,Other necrotising vasculopathies,http://www.ebi.ac.uk/efo/EFO_0006803,efo,26/04/2019 00:00
,ukbiobank_1227,disease,Other local infections of skin and subcutaneous tissue,http://www.ebi.ac.uk/efo/EFO_0000701,efo,26/04/2019 00:00
,ukbiobank_1228,disease,Retinal vascular occlusions,http://www.ebi.ac.uk/efo/EFO_1001157,efo,26/04/2019 00:00
,ukbiobank_1229,measurement,"Reaction to severe stress, and adjustment disorders",http://www.ebi.ac.uk/efo/EFO_0006783,efo,26/04/2019 00:00
,ukbiobank_1230,disease,"Benign neoplasm of colon, rectum, anus and anal canal",http://www.ebi.ac.uk/efo/EFO_0003835,efo,26/04/2019 00:00
,ukbiobank_1231,disease,Benign neoplasm of breast,http://www.ebi.ac.uk/efo/EFO_0003869,efo,26/04/2019 00:00
,ukbiobank_1232,disease,Malignant neoplasm of rectosigmoid junction,http://www.ebi.ac.uk/efo/EFO_1000657,efo,26/04/2019 00:00
,ukbiobank_1233,disease,Malignant neoplasm of breast,http://www.ebi.ac.uk/efo/EFO_0003869,efo,26/04/2019 00:00
,ukbiobank_1234,disease,Malignant neoplasm of prostate,http://www.ebi.ac.uk/efo/EFO_0001663,efo,26/04/2019 00:00
,ukbiobank_1235,disease,Malignant neoplasm of testis,http://www.ebi.ac.uk/efo/EFO_0005088,efo,26/04/2019 00:00
,ukbiobank_1236,disease,Malignant neoplasm of brain,http://www.ebi.ac.uk/efo/EFO_0003833,efo,26/04/2019 00:00
,ukbiobank_1237,measurement,Failure and rejection of transplanted organs and tissues,http://www.ebi.ac.uk/efo/EFO_0005198,efo,26/04/2019 00:00
,ukbiobank_1238,disease,"Poisoning by diuretics and other and unspecified drugs, medicaments and biological substances",http://www.ebi.ac.uk/efo/EFO_0008546,efo,26/04/2019 00:00
,ukbiobank_1239,disease,"Poisoning by psychotropic drugs, not elsewhere classified",http://www.ebi.ac.uk/efo/EFO_0008546,efo,26/04/2019 00:00
,ukbiobank_1240,disease,"Poisoning by antiepileptic, sedative-hypnotic and anti-Parkinsonism drugs",http://www.ebi.ac.uk/efo/EFO_0008546,efo,26/04/2019 00:00
,ukbiobank_1241,disease,Poisoning by narcotics and psychodysleptics [hallucinogens],http://www.ebi.ac.uk/efo/EFO_0008546,efo,26/04/2019 00:00
,ukbiobank_1242,disease,"Poisoning by nonopioid analgesics, antipyretics and antirheumatics",http://www.ebi.ac.uk/efo/EFO_0008546,efo,26/04/2019 00:00
,ukbiobank_1243,disease,"Dislocation, sprain and strain of joints and ligaments at ankle and foot level",http://www.ebi.ac.uk/efo/EFO_1002021,efo,26/04/2019 00:00
,ukbiobank_1244,disease,"Fracture of foot, except ankle",http://www.ebi.ac.uk/efo/EFO_0003931,efo,26/04/2019 00:00
,ukbiobank_1245,disease,Fracture of forearm,http://www.ebi.ac.uk/efo/EFO_0003931,efo,26/04/2019 00:00
,ukbiobank_1246,phenotype,Abdominal and pelvic pain,http://www.ebi.ac.uk/efo/EFO_0003766,efo,26/04/2019 00:00
,ukbiobank_1247,disease,Medical abortion,http://www.ebi.ac.uk/efo/EFO_1001491,efo,26/04/2019 00:00
,ukbiobank_1248,disease,Other disorders of bladder,http://www.ebi.ac.uk/efo/EFO_1000018,efo,26/04/2019 00:00
,ukbiobank_1249,disease,Hydrocele and spermatocele,http://www.ebi.ac.uk/efo/EFO_1001859,efo,26/04/2019 00:00
,ukbiobank_1249,disease,Hydrocele and spermatocele,http://www.ebi.ac.uk/efo/EFO_1001189,efo,26/04/2019 00:00
,ukbiobank_1250,disease,"Redundant prepuce, phimosis and paraphimosis",http://www.ebi.ac.uk/efo/EFO_1001104,efo,26/04/2019 00:00
,ukbiobank_1251,disease,Salpingitis and oophoritis,http://www.ebi.ac.uk/efo/EFO_1001388,efo,26/04/2019 00:00
,ukbiobank_1252,phenotype,Other inflammation of vagina and vulva,http://www.ebi.ac.uk/efo/EFO_0005757,efo,26/04/2019 00:00
,ukbiobank_1253,disease,Other rheumatoid arthritis,http://www.ebi.ac.uk/efo/EFO_0000685,efo,26/04/2019 00:00
,ukbiobank_1254,disease,"Other joint disorders, not elsewhere classified",http://www.ebi.ac.uk/efo/EFO_1000999,efo,26/04/2019 00:00
,ukbiobank_1255,disease,Osteoporosis without pathological fracture,http://www.ebi.ac.uk/efo/EFO_0003882,efo,26/04/2019 00:00
,ukbiobank_1256,disease,Lichen simplex chronicus and prurigo,http://www.ebi.ac.uk/efo/EFO_1000724,efo,26/04/2019 00:00
,ukbiobank_1257,disease,"Other disorders of skin and subcutaneous tissue, not elsewhere classified",http://www.ebi.ac.uk/efo/EFO_0000701,efo,26/04/2019 00:00
,ukbiobank_1258,disease,Acute appendicitis,http://www.ebi.ac.uk/efo/EFO_0007149,efo,26/04/2019 00:00
,ukbiobank_1259,disease,Chronic sinusitis,http://www.ebi.ac.uk/efo/EFO_0007486,efo,26/04/2019 00:00
,ukbiobank_1260,phenotype,Pneumothorax,http://purl.obolibrary.org/obo/HP_0002108,efo,26/04/2019 00:00
,ukbiobank_1261,disease,Acute pericarditis,http://www.ebi.ac.uk/efo/EFO_0007427,efo,26/04/2019 00:00
,ukbiobank_1262,disease,Other nontraumatic intracranial haemorrhage,http://www.ebi.ac.uk/efo/EFO_0000551,efo,26/04/2019 00:00
,ukbiobank_1263,disease,Cerebral infarction,http://www.ebi.ac.uk/efo/EFO_0004277,efo,26/04/2019 00:00
,ukbiobank_1264,disease,Other aneurysm,http://www.ebi.ac.uk/efo/EFO_0009659,efo,26/04/2019 00:00
,ukbiobank_1265,disease,Other hearing loss,http://www.ebi.ac.uk/efo/EFO_0004238,efo,26/04/2019 00:00
,ukbiobank_1266,disease,Transient cerebral ischaemic attacks and related syndromes,http://www.ebi.ac.uk/efo/EFO_0003764,efo,26/04/2019 00:00
,ukbiobank_1267,disease,Acute and transient psychotic disorders,http://www.ebi.ac.uk/efo/EFO_0005940,efo,26/04/2019 00:00
,ukbiobank_1268,disease,Other anxiety disorders,http://www.ebi.ac.uk/efo/EFO_0006788,efo,26/04/2019 00:00
,ukbiobank_1269,disease,"Mental disorder, not otherwise specified",http://www.ebi.ac.uk/efo/EFO_0000677,efo,26/04/2019 00:00
,ukbiobank_1270,disease,Other disorders of thyroid,http://www.ebi.ac.uk/efo/EFO_1000627,efo,26/04/2019 00:00
,ukbiobank_1271,disease,Hyperparathyroidism and other disorders of parathyroid gland,http://www.ebi.ac.uk/efo/EFO_0008506,efo,26/04/2019 00:00
,ukbiobank_1272,disease,Carcinoma in situ of skin,http://www.ebi.ac.uk/efo/EFO_0004198,efo,26/04/2019 00:00
,ukbiobank_1273,disease,Carcinoma in situ of breast,http://www.ebi.ac.uk/efo/EFO_0000305,efo,26/04/2019 00:00
,ukbiobank_1274,disease,Carcinoma in situ of cervix uteri,http://www.ebi.ac.uk/efo/EFO_0001061,efo,26/04/2019 00:00
,ukbiobank_1275,disease,Benign neoplasm of mouth and pharynx,http://www.ebi.ac.uk/efo/EFO_0003868,efo,26/04/2019 00:00
,ukbiobank_1276,disease,Benign neoplasm of major salivary glands,http://www.ebi.ac.uk/efo/EFO_0003826,efo,26/04/2019 00:00
,ukbiobank_1277,disease,Other benign neoplasms of uterus,http://www.ebi.ac.uk/efo/EFO_0003859,efo,26/04/2019 00:00
,ukbiobank_1278,disease,Neoplasm of uncertain or unknown behaviour of female genital organs,http://www.ebi.ac.uk/efo/EFO_1001331,efo,26/04/2019 00:00
,ukbiobank_1279,disease,Neoplasm of uncertain or unknown behaviour of endocrine glands,http://www.ebi.ac.uk/efo/EFO_0003769,efo,26/04/2019 00:00
,ukbiobank_1280,disease,Malignant neoplasm of other and unspecified parts of tongue,http://www.ebi.ac.uk/efo/EFO_0003871,efo,26/04/2019 00:00
,ukbiobank_1281,disease,Malignant neoplasm of tonsil,http://www.ebi.ac.uk/efo/EFO_1001214,efo,26/04/2019 00:00
,ukbiobank_1282,disease,Malignant neoplasm of oesophagus,http://www.ebi.ac.uk/efo/EFO_0002916,efo,26/04/2019 00:00
,ukbiobank_1283,disease,Malignant neoplasm of stomach,http://www.ebi.ac.uk/efo/EFO_0003897,efo,26/04/2019 00:00
,ukbiobank_1284,disease,Malignant neoplasm of rectum,http://www.ebi.ac.uk/efo/EFO_1000657,efo,26/04/2019 00:00
,ukbiobank_1285,disease,Malignant neoplasm of anus and anal canal,http://www.ebi.ac.uk/efo/EFO_0003835,efo,26/04/2019 00:00
,ukbiobank_1286,disease,Malignant neoplasm of liver and intrahepatic bile ducts,http://www.ebi.ac.uk/efo/EFO_1001513,efo,26/04/2019 00:00
,ukbiobank_1287,disease,Malignant neoplasm of pancreas,http://www.ebi.ac.uk/efo/EFO_0002618,efo,26/04/2019 00:00
,ukbiobank_1288,disease,Malignant neoplasm of bronchus and lung,http://www.ebi.ac.uk/efo/EFO_0001071,efo,26/04/2019 00:00
,ukbiobank_1289,disease,Malignant melanoma of skin,http://www.ebi.ac.uk/efo/EFO_0000389,efo,26/04/2019 00:00
,ukbiobank_1290,disease,Malignant neoplasm of cervix uteri,http://www.ebi.ac.uk/efo/EFO_0001061,efo,26/04/2019 00:00
,ukbiobank_1291,disease,Malignant neoplasm of corpus uteri,http://www.ebi.ac.uk/efo/EFO_0007532,efo,26/04/2019 00:00
,ukbiobank_1292,disease,Malignant neoplasm of ovary,http://www.ebi.ac.uk/efo/EFO_0003893,efo,26/04/2019 00:00
,ukbiobank_1293,disease,"Malignant neoplasm of kidney, except renal pelvis",http://www.ebi.ac.uk/efo/EFO_0003865,efo,26/04/2019 00:00
,ukbiobank_1294,disease,Malignant neoplasm of bladder,http://www.ebi.ac.uk/efo/EFO_0000292,efo,26/04/2019 00:00
,ukbiobank_1295,disease,Malignant neoplasm of eye and adnexa,http://www.ebi.ac.uk/efo/EFO_0003824,efo,26/04/2019 00:00
,ukbiobank_1296,disease,Malignant neoplasm of thyroid gland,http://www.ebi.ac.uk/efo/EFO_0002892,efo,26/04/2019 00:00
,ukbiobank_1297,disease,Diffuse non-Hodgkin's lymphoma,http://www.ebi.ac.uk/efo/EFO_0005952,efo,26/04/2019 00:00
,ukbiobank_1298,disease,Chronic viral hepatitis,http://www.ebi.ac.uk/efo/EFO_0007540,efo,26/04/2019 00:00
,ukbiobank_1299,disease,Diarrhoea and gastro-enteritis of presumed infectious origin,http://www.ebi.ac.uk/efo/EFO_1001463,efo,26/04/2019 00:00
,ukbiobank_1300,phenotype,Other septicaemia,http://purl.obolibrary.org/obo/HP_0100806,efo,26/04/2019 00:00
,ukbiobank_1301,factor,Personal history of other diseases and conditions,http://www.ebi.ac.uk/efo/EFO_0000352,efo,26/04/2019 00:00
,ukbiobank_1302,factor,Family history of malignant neoplasm,http://www.ebi.ac.uk/efo/EFO_0009640,efo,26/04/2019 00:00
,ukbiobank_1303,factor,Other medical care,http://www.ebi.ac.uk/efo/EFO_0009786,efo,26/04/2019 00:00
,ukbiobank_1304,factor,Fitting and adjustment of other devices,http://www.ebi.ac.uk/efo/EFO_0009786,efo,26/04/2019 00:00
,ukbiobank_1305,factor,Adjustment and management of implanted device,http://www.ebi.ac.uk/efo/EFO_0009786,efo,26/04/2019 00:00
,ukbiobank_1306,factor,Donors of organs and tissues,http://www.ebi.ac.uk/efo/EFO_0009634,efo,26/04/2019 00:00
,ukbiobank_1306,factor,Donors of organs and tissues,http://www.ebi.ac.uk/efo/EFO_0009633,efo,26/04/2019 00:00
,ukbiobank_1307,factor,Fitting and adjustment of external prosthetic device,http://www.ebi.ac.uk/efo/EFO_0009786,efo,26/04/2019 00:00
,ukbiobank_1308,experimental process,Other surgical follow-up care,http://www.ebi.ac.uk/efo/EFO_0009642,efo,26/04/2019 00:00
,ukbiobank_1309,factor,Attention to artificial openings,http://www.ebi.ac.uk/efo/EFO_0009786,efo,26/04/2019 00:00
,ukbiobank_1310,factor,Postpartum care and examination,http://www.ebi.ac.uk/efo/EFO_0009787,efo,26/04/2019 00:00
,ukbiobank_1311,factor,Antenatal screening,http://www.ebi.ac.uk/efo/EFO_0009787,efo,26/04/2019 00:00
,ukbiobank_1313,experimental process,Follow-up care involving plastic surgery,http://www.ebi.ac.uk/efo/EFO_0009642,efo,26/04/2019 00:00
,ukbiobank_1314,experimental process,Procedures for purposes other than remedying health state,http://www.ebi.ac.uk/efo/EFO_0002571,efo,26/04/2019 00:00
,ukbiobank_1315,experimental process,Abnormal findings on diagnostic imaging of other body structures,http://www.ebi.ac.uk/efo/EFO_0009827,efo,26/04/2019 00:00
,ukbiobank_1316,phenotype,Symptoms and signs concerning food and fluid intake,http://www.ebi.ac.uk/efo/EFO_0009825,efo,26/04/2019 00:00
,ukbiobank_1317,experimental process,Pregnancy examination and test,http://www.ebi.ac.uk/efo/EFO_0009643,efo,26/04/2019 00:00
,ukbiobank_1318,experimental process,Special screening examination for other diseases and disorders,http://www.ebi.ac.uk/efo/EFO_0009517,efo,26/04/2019 00:00
,ukbiobank_1319,experimental process,Special screening examination for neoplasms,http://www.ebi.ac.uk/efo/EFO_0009517,efo,26/04/2019 00:00
,ukbiobank_1320,experimental process,Special screening examination for infectious and parasitic diseases,http://www.ebi.ac.uk/efo/EFO_0009517,efo,26/04/2019 00:00
,ukbiobank_1321,experimental process,Follow-up examination after treatment for conditions other than malignant neoplasms,http://www.ebi.ac.uk/efo/EFO_0009642,efo,26/04/2019 00:00
,ukbiobank_1322,experimental process,Follow-up examination after treatment for malignant neoplasm,http://www.ebi.ac.uk/efo/EFO_0009642,efo,26/04/2019 00:00
,ukbiobank_1323,experimental process,Examination and observation for other reasons,http://www.ebi.ac.uk/efo/EFO_0009517,efo,26/04/2019 00:00
,ukbiobank_1324,experimental process,Medical observation and evaluation for suspected diseases and conditions,http://www.ebi.ac.uk/efo/EFO_0009517,efo,26/04/2019 00:00
,ukbiobank_1325,experimental process,Other special examinations and investigations of persons without complaint or reported diagnosis,http://www.ebi.ac.uk/efo/EFO_0009517,efo,26/04/2019 00:00
,ukbiobank_1326,experimental process,General examination and investigation of persons without complaint or reported diagnosis,http://www.ebi.ac.uk/efo/EFO_0009517,efo,26/04/2019 00:00
,ukbiobank_1327,disease,"Other complications of surgical and medical care, not elsewhere classified",http://www.ebi.ac.uk/efo/EFO_0009518,efo,26/04/2019 00:00
,ukbiobank_1328,disease,Complications peculiar to reattachment and amputation,http://www.ebi.ac.uk/efo/EFO_0009518,efo,26/04/2019 00:00
,ukbiobank_1329,disease,"Complications of procedures, not elsewhere classified",http://www.ebi.ac.uk/efo/EFO_0009518,efo,26/04/2019 00:00
,ukbiobank_1330,disease,"Certain early complications of trauma, not elsewhere classified",http://www.ebi.ac.uk/efo/EFO_0009518,efo,26/04/2019 00:00
,ukbiobank_1331,disease,"Adverse effects, not elsewhere classified",http://www.ebi.ac.uk/efo/EFO_0009658,efo,26/04/2019 00:00
,ukbiobank_1332,factor,Foreign body in respiratory tract,http://www.ebi.ac.uk/efo/EFO_0009525,efo,26/04/2019 00:00
,ukbiobank_1333,disease,Injury of unspecified body region,http://www.ebi.ac.uk/efo/EFO_0000546,efo,26/04/2019 00:00
,ukbiobank_1334,disease,Open wound of ankle and foot,http://www.ebi.ac.uk/efo/EFO_1002021,efo,26/04/2019 00:00
,ukbiobank_1334,disease,Open wound of ankle and foot,http://www.ebi.ac.uk/efo/EFO_0005756,efo,26/04/2019 00:00
,ukbiobank_1335,disease,Other and unspecified injuries of lower leg,http://www.ebi.ac.uk/efo/EFO_0000546,efo,26/04/2019 00:00
,ukbiobank_1336,disease,Injury of muscle and tendon at lower leg level,http://www.ebi.ac.uk/efo/EFO_0000546,efo,26/04/2019 00:00
,ukbiobank_1337,disease,"Dislocation, sprain and strain of joints and ligaments of knee",http://www.ebi.ac.uk/efo/EFO_0009507,efo,26/04/2019 00:00
,ukbiobank_1338,disease,"Fracture of lower leg, including ankle",http://www.ebi.ac.uk/efo/EFO_0009512,efo,26/04/2019 00:00
,ukbiobank_1339,disease,Open wound of lower leg,http://www.ebi.ac.uk/efo/EFO_0009508,efo,26/04/2019 00:00
,ukbiobank_1340,disease,Superficial injury of lower leg,http://www.ebi.ac.uk/efo/EFO_0009508,efo,26/04/2019 00:00
,ukbiobank_1341,disease,Injury of muscle and tendon at hip and thigh level,http://www.ebi.ac.uk/efo/EFO_0009508,efo,26/04/2019 00:00
,ukbiobank_1342,disease,Other and unspecified injuries of wrist and hand,http://www.ebi.ac.uk/efo/EFO_0000546,efo,26/04/2019 00:00
,ukbiobank_1343,disease,Traumatic amputation of wrist and hand,http://www.ebi.ac.uk/efo/EFO_0009632,efo,26/04/2019 00:00
,ukbiobank_1344,disease,Crushing injury of wrist and hand,http://www.ebi.ac.uk/efo/EFO_0009504,efo,26/04/2019 00:00
,ukbiobank_1345,disease,Injury of muscle and tendon at wrist and hand level,http://www.ebi.ac.uk/efo/EFO_0000546,efo,26/04/2019 00:00
,ukbiobank_1346,disease,"Dislocation, sprain and strain of joints and ligaments at wrist and hand level",http://www.ebi.ac.uk/efo/EFO_0009521,efo,26/04/2019 00:00
,ukbiobank_1346,disease,"Dislocation, sprain and strain of joints and ligaments at wrist and hand level",http://www.ebi.ac.uk/efo/EFO_0009582,efo,26/04/2019 00:00
,ukbiobank_1347,disease,Open wound of wrist and hand,http://www.ebi.ac.uk/efo/EFO_0005756,efo,26/04/2019 00:00
,ukbiobank_1348,disease,Superficial injury of wrist and hand,http://www.ebi.ac.uk/efo/EFO_0000546,efo,26/04/2019 00:00
,ukbiobank_1349,disease,Injury of muscle and tendon at forearm level,http://www.ebi.ac.uk/efo/EFO_0000546,efo,26/04/2019 00:00
,ukbiobank_1350,disease,Open wound of forearm,http://www.ebi.ac.uk/efo/EFO_0005756,efo,26/04/2019 00:00
,ukbiobank_1351,disease,Injury of muscle and tendon at shoulder and upper arm level,http://www.ebi.ac.uk/efo/EFO_1001178,efo,26/04/2019 00:00
,ukbiobank_1352,disease,"Dislocation, sprain and strain of joints and ligaments of shoulder girdle",http://www.ebi.ac.uk/efo/EFO_0009521,efo,26/04/2019 00:00
,ukbiobank_1352,disease,"Dislocation, sprain and strain of joints and ligaments of shoulder girdle",http://www.ebi.ac.uk/efo/EFO_0009582,efo,26/04/2019 00:00
,ukbiobank_1353,disease,"Other and unspecified injuries of abdomen, lower back and pelvis",http://www.ebi.ac.uk/efo/EFO_0009502,efo,26/04/2019 00:00
,ukbiobank_1354,disease,"Open wound of abdomen, lower back and pelvis",http://www.ebi.ac.uk/efo/EFO_0009502,efo,26/04/2019 00:00
,ukbiobank_1355,disease,"Fracture of rib(s), sternum and thoracic spine",http://www.ebi.ac.uk/efo/EFO_0009620,efo,26/04/2019 00:00
,ukbiobank_1356,disease,Superficial injury of thorax,http://www.ebi.ac.uk/efo/EFO_0000546,efo,26/04/2019 00:00
,ukbiobank_1357,disease,"Dislocation, sprain and strain of joints and ligaments at neck level",http://www.ebi.ac.uk/efo/EFO_0009476,efo,26/04/2019 00:00
,ukbiobank_1358,disease,Fracture of neck,http://www.ebi.ac.uk/efo/EFO_0003902,efo,26/04/2019 00:00
,ukbiobank_1359,disease,Other and unspecified injuries of head,http://www.ebi.ac.uk/efo/EFO_0009505,efo,26/04/2019 00:00
,ukbiobank_1360,disease,Intracranial injury,http://www.ebi.ac.uk/efo/EFO_0009505,efo,26/04/2019 00:00
,ukbiobank_1361,disease,Injury of eye and orbit,http://www.ebi.ac.uk/efo/EFO_0009485,efo,26/04/2019 00:00
,ukbiobank_1362,disease,Open wound of head,http://www.ebi.ac.uk/efo/EFO_0009505,efo,26/04/2019 00:00
,ukbiobank_1363,disease,Other abnormal products of conception,http://www.ebi.ac.uk/efo/EFO_0009682,efo,26/04/2019 00:00
,ukbiobank_1364,phenotype,Abnormal findings on diagnostic imaging of lung,http://purl.obolibrary.org/obo/HP_0002088,efo,26/04/2019 00:00
,ukbiobank_1365,phenotype,Abnormal findings on diagnostic imaging of central nervous system,http://purl.obolibrary.org/obo/HP_0002011,efo,26/04/2019 00:00
,ukbiobank_1366,phenotype,Other abnormal findings of blood chemistry,http://purl.obolibrary.org/obo/HP_0001871,efo,26/04/2019 00:00
,ukbiobank_1367,phenotype,Other abnormal immunological findings in serum,http://purl.obolibrary.org/obo/HP_0002715,efo,26/04/2019 00:00
,ukbiobank_1368,disease,Unknown and unspecified causes of morbidity,http://www.ebi.ac.uk/efo/EFO_0000408,efo,26/04/2019 00:00
,ukbiobank_1369,phenotype,Other general symptoms and signs,http://www.ebi.ac.uk/efo/EFO_0003765,efo,26/04/2019 00:00
,ukbiobank_1370,disease,Maternal care for other conditions predominantly related to pregnancy,http://www.ebi.ac.uk/efo/EFO_0009682,efo,26/04/2019 00:00
,ukbiobank_1371,disease,"Oedema, not elsewhere classified",http://www.ebi.ac.uk/efo/EFO_0009373,efo,26/04/2019 00:00
,ukbiobank_1372,phenotype,"Convulsions, not elsewhere classified",http://purl.obolibrary.org/obo/HP_0001250,efo,26/04/2019 00:00
,ukbiobank_1373,phenotype,Syncope and collapse,http://purl.obolibrary.org/obo/HP_0001279,efo,26/04/2019 00:00
,ukbiobank_1374,phenotype,Senility,http://purl.obolibrary.org/obo/HP_0100543,efo,26/04/2019 00:00
,ukbiobank_1375,phenotype,Malaise and fatigue,http://purl.obolibrary.org/obo/HP_0012378,efo,26/04/2019 00:00
,ukbiobank_1375,phenotype,Malaise and fatigue,http://www.ebi.ac.uk/efo/EFO_0009641,efo,26/04/2019 00:00
,ukbiobank_1376,disease,Voice disturbances,http://www.ebi.ac.uk/efo/EFO_0009692,efo,26/04/2019 00:00
,ukbiobank_1377,phenotype,"Speech disturbances, not elsewhere classified",http://purl.obolibrary.org/obo/HP_0011098,efo,26/04/2019 00:00
,ukbiobank_1378,phenotype,Other symptoms and signs involving cognitive functions and awareness,http://purl.obolibrary.org/obo/HP_0100543,efo,26/04/2019 00:00
,ukbiobank_1379,phenotype,"Somnolence, stupor and coma",http://purl.obolibrary.org/obo/HP_0001259,efo,26/04/2019 00:00
,ukbiobank_1380,phenotype,Other symptoms and signs involving the urinary system,http://purl.obolibrary.org/obo/HP_0000079,efo,26/04/2019 00:00
,ukbiobank_1381,phenotype,Other symptoms and signs involving the nervous and musculoskeletal systems,http://purl.obolibrary.org/obo/HP_0003011,efo,26/04/2019 00:00
,ukbiobank_1381,phenotype,Other symptoms and signs involving the nervous and musculoskeletal systems,http://purl.obolibrary.org/obo/HP_0000924,efo,26/04/2019 00:00
,ukbiobank_1381,phenotype,Other symptoms and signs involving the nervous and musculoskeletal systems,http://purl.obolibrary.org/obo/HP_0000707,efo,26/04/2019 00:00
,ukbiobank_1382,phenotype,Other skin changes,http://purl.obolibrary.org/obo/HP_0000951,efo,26/04/2019 00:00
,ukbiobank_1383,disease,"Localised swelling, mass and lump of skin and subcutaneous tissue",http://www.orpha.net/ORDO/Orphanet_79383,efo,26/04/2019 00:00
,ukbiobank_1384,disease,Rash and other nonspecific skin eruption,http://www.ebi.ac.uk/efo/EFO_0000701,efo,26/04/2019 00:00
,ukbiobank_1385,phenotype,Other symptoms and signs involving the digestive system and abdomen,http://purl.obolibrary.org/obo/HP_0025031,efo,26/04/2019 00:00
,ukbiobank_1386,disease,Flatulence and related conditions,http://www.ebi.ac.uk/efo/EFO_0009669,efo,26/04/2019 00:00
,ukbiobank_1387,phenotype,Other symptoms and signs involving the circulatory and respiratory systems,http://purl.obolibrary.org/obo/HP_0002086,efo,26/04/2019 00:00
,ukbiobank_1387,phenotype,Other symptoms and signs involving the circulatory and respiratory systems,http://purl.obolibrary.org/obo/HP_0001626,efo,26/04/2019 00:00
,ukbiobank_1388,phenotype,Pain in throat and chest,http://www.ebi.ac.uk/efo/EFO_0003843,efo,26/04/2019 00:00
,ukbiobank_1389,disease,"Other congenital malformations of tongue, mouth and pharynx",http://www.orpha.net/ORDO/Orphanet_183530,efo,26/04/2019 00:00
,ukbiobank_1390,disease,Other congenital malformations of face and neck,http://www.orpha.net/ORDO/Orphanet_183530,efo,26/04/2019 00:00
,ukbiobank_1391,phenotype,Ectopic pregnancy,http://purl.obolibrary.org/obo/HP_0031456,efo,26/04/2019 00:00
,ukbiobank_1392,disease,Maternal care for known or suspected foetal abnormality and damage,http://www.ebi.ac.uk/efo/EFO_0009682,efo,26/04/2019 00:00
,ukbiobank_1393,disease,Gestational [pregnancy-induced] hypertension without significant proteinuria,http://www.ebi.ac.uk/efo/EFO_0000668,efo,26/04/2019 00:00
,ukbiobank_1393,phenotype,Gestational [pregnancy-induced] hypertension without significant proteinuria,http://purl.obolibrary.org/obo/HP_0000093,efo,26/04/2019 00:00
,ukbiobank_1394,phenotype,Haemorrhage in early pregnancy,http://purl.obolibrary.org/obo/MP_0001914,efo,26/04/2019 00:00
,ukbiobank_1395,disease,Maternal care for other known or suspected foetal problems,http://www.ebi.ac.uk/efo/EFO_0009682,efo,26/04/2019 00:00
,ukbiobank_1396,disease,Other deforming dorsopathies,http://www.ebi.ac.uk/efo/EFO_0002461,efo,26/04/2019 00:00
,ukbiobank_1397,disease,Other inflammatory spondylopathies,http://www.ebi.ac.uk/efo/EFO_0004260,efo,26/04/2019 00:00
,ukbiobank_1398,phenotype,Other disorders of amniotic fluid and membranes,http://purl.obolibrary.org/obo/HP_0001560,efo,26/04/2019 00:00
,ukbiobank_1399,phenotype,"Antepartum haemorrhage, not elsewhere classified",http://purl.obolibrary.org/obo/HP_0025328,efo,26/04/2019 00:00
,ukbiobank_1400,phenotype,False labour,http://www.ebi.ac.uk/efo/EFO_0009639,efo,26/04/2019 00:00
,ukbiobank_1401,disease,Prolonged pregnancy,http://www.ebi.ac.uk/efo/EFO_0009681,efo,26/04/2019 00:00
,ukbiobank_1402,phenotype,Obstructed labour due to malposition and malpresentation of foetus,http://purl.obolibrary.org/obo/HP_0001787,efo,26/04/2019 00:00
,ukbiobank_1403,phenotype,Other obstructed labour,http://purl.obolibrary.org/obo/HP_0001787,efo,26/04/2019 00:00
,ukbiobank_1404,phenotype,Labour and delivery complicated by foetal stress [distress],http://purl.obolibrary.org/obo/HP_0001787,efo,26/04/2019 00:00
,ukbiobank_1405,phenotype,Labour and delivery complicated by umbilical cord complications,http://purl.obolibrary.org/obo/HP_0001787,efo,26/04/2019 00:00
,ukbiobank_1406,phenotype,"Other complications of labour and delivery, not elsewhere classified",http://purl.obolibrary.org/obo/HP_0001787,efo,26/04/2019 00:00
,ukbiobank_1407,factor,Single spontaneous delivery,http://www.ebi.ac.uk/efo/EFO_0009638,efo,26/04/2019 00:00
,ukbiobank_1408,experimental process,Single delivery by Caesarean section,http://www.ebi.ac.uk/efo/EFO_0009636,efo,26/04/2019 00:00
